"","ID","speakerID","condition","VAS","relVAS"
"680","L23","EW","ConvNoMask",100,33
"681","L23","EW","ClearMask",100,NA
"682","L23","EW","ConvMask",100,NA
"683","L23","EW","ConvNoMask",94,NA
"684","L23","EW","ClearMask",100,NA
"685","L23","EW","ConvMask",100,NA
"686","L23","EW","ConvNoMask",74,NA
"687","L23","EW","ClearMask",100,NA
"688","L23","EW","ConvMask",78,NA
"689","L23","EW","ConvNoMask",100,NA
"690","L23","EW","ClearMask",100,NA
"691","L23","EW","ConvMask",100,NA
"692","L23","EW","ConvNoMask",100,NA
"693","L23","MeG","ClearMask",100,NA
"694","L23","MeG","ConvMask",100,NA
"695","L23","MeG","ConvNoMask",100,NA
"696","L23","MeG","ClearMask",100,NA
"697","L23","MeG","ConvMask",66,NA
"698","L23","MeG","ConvNoMask",100,NA
"699","L23","MeG","ClearMask",53,NA
"700","L23","MeG","ConvMask",100,NA
"701","L23","MeG","ConvNoMask",100,NA
"702","L23","MeG","ClearMask",100,NA
"703","L23","MeG","ConvMask",75,NA
"704","L23","MeG","ConvNoMask",100,NA
"705","L23","MeG","ClearMask",100,100
"706","L23","MeG","ConvMask",44,100
"707","L23","MeG","ConvNoMask",100,100
"708","L24","MaG","ClearMask",90,NA
"709","L24","MaG","ConvMask",95,NA
"710","L24","MaG","ConvNoMask",100,NA
"711","L24","MaG","ClearMask",100,NA
"712","L24","MaG","ConvMask",100,NA
"713","L24","MaG","ConvNoMask",100,NA
"714","L24","MaG","ClearMask",100,NA
"715","L24","MaG","ConvMask",100,NA
"716","L24","MaG","ConvNoMask",100,NA
"717","L24","MaG","ClearMask",100,100
"718","L24","MaG","ConvMask",100,92
"719","L24","MaG","ConvNoMask",100,92
"720","L24","MaG","ClearMask",100,NA
"721","L24","MaG","ConvMask",100,NA
"722","L24","MaG","ConvNoMask",100,NA
"723","L24","MS","ClearMask",100,100
"724","L24","MS","ConvMask",100,100
"725","L24","MS","ConvNoMask",100,100
"726","L24","MS","ClearMask",100,NA
"727","L24","MS","ConvMask",100,NA
"728","L24","MS","ConvNoMask",100,NA
"729","L24","MS","ClearMask",100,NA
"730","L24","MS","ConvMask",100,NA
"731","L24","MS","ConvNoMask",100,NA
"732","L24","MS","ClearMask",100,NA
"733","L24","MS","ConvMask",100,NA
"734","L24","MS","ConvNoMask",100,NA
"735","L24","MS","ClearMask",100,NA
"736","L24","MS","ConvMask",100,NA
"737","L24","MS","ConvNoMask",100,NA
"738","L24","SK","ClearMask",100,80
"739","L24","SK","ConvMask",100,94
"740","L24","SK","ConvNoMask",93,97
"741","L24","SK","ClearMask",100,NA
"742","L24","SK","ConvMask",100,NA
"743","L24","SK","ConvNoMask",98,NA
"744","L24","SK","ClearMask",92,NA
"745","L24","SK","ConvMask",90,NA
"746","L24","SK","ConvNoMask",100,NA
"747","L24","SK","ClearMask",88,NA
"748","L24","SK","ConvMask",82,NA
"749","L24","SK","ConvNoMask",100,NA
"750","L24","SK","ClearMask",100,NA
"751","L24","SK","ConvMask",91,NA
"752","L24","SK","ConvNoMask",100,NA
"753","L25","EW","ClearMask",80,NA
"754","L25","EW","ConvMask",45,NA
"755","L25","EW","ConvNoMask",38,NA
"756","L25","EW","ClearMask",100,100
"757","L25","EW","ConvMask",100,29
"758","L25","EW","ConvNoMask",66,77
"759","L25","EW","ClearMask",78,NA
"760","L25","EW","ConvMask",81,NA
"761","L25","EW","ConvNoMask",74,NA
"762","L25","EW","ClearMask",100,NA
"763","L25","EW","ConvMask",62,NA
"764","L25","EW","ConvNoMask",98,NA
"765","L25","EW","ClearMask",82,NA
"766","L25","EW","ConvMask",68,NA
"767","L25","EW","ConvNoMask",71,NA
"768","L25","HH","ClearMask",63,NA
"769","L25","HH","ConvMask",40,NA
"770","L25","HH","ConvNoMask",68,NA
"771","L25","HH","ClearMask",12,83
"772","L25","HH","ConvMask",18,97
"773","L25","HH","ConvNoMask",29,82
"774","L25","HH","ClearMask",58,NA
"775","L25","HH","ConvMask",20,NA
"776","L25","HH","ConvNoMask",13,NA
"777","L25","HH","ClearMask",83,NA
"778","L25","HH","ConvNoMask",74,NA
"779","L25","HH","ClearMask",35,NA
"780","L25","HH","ConvMask",36,NA
"781","L25","HH","ConvNoMask",75,NA
"782","L25","RL","ClearMask",100,NA
"783","L25","RL","ConvMask",100,NA
"784","L25","RL","ConvNoMask",100,NA
"785","L25","RL","ClearMask",100,NA
"786","L25","RL","ConvMask",100,NA
"787","L25","RL","ConvNoMask",99,NA
"788","L25","RL","ClearMask",100,NA
"789","L25","RL","ConvMask",100,NA
"790","L25","RL","ConvNoMask",100,NA
"791","L25","RL","ClearMask",100,NA
"792","L25","RL","ConvMask",100,NA
"793","L25","RL","ConvNoMask",100,NA
"794","L25","RL","ClearMask",100,100
"795","L25","RL","ConvMask",100,100
"796","L25","RL","ConvNoMask",100,100
"797","L26","MeG","ClearMask",73,100
"798","L26","MeG","ConvMask",100,100
"799","L26","MeG","ConvNoMask",100,100
"800","L26","MeG","ClearMask",100,NA
"801","L26","MeG","ConvMask",100,NA
"802","L26","MeG","ConvNoMask",100,NA
"803","L26","MeG","ClearMask",100,NA
"804","L26","MeG","ConvMask",78,NA
"805","L26","MeG","ConvNoMask",100,NA
"806","L26","MeG","ClearMask",100,NA
"807","L26","MeG","ConvMask",100,NA
"808","L26","MeG","ConvNoMask",100,NA
"809","L26","MeG","ClearMask",100,NA
"810","L26","MeG","ConvMask",100,NA
"811","L26","MeG","ConvNoMask",100,NA
"812","L26","RL","ClearMask",100,NA
"813","L26","RL","ConvMask",100,NA
"814","L26","RL","ConvNoMask",100,NA
"815","L26","RL","ClearMask",100,100
"816","L26","RL","ConvMask",100,100
"817","L26","RL","ConvNoMask",100,100
"818","L26","RL","ClearMask",100,NA
"819","L26","RL","ConvMask",100,NA
"820","L26","RL","ConvNoMask",100,NA
"821","L26","RL","ClearMask",100,NA
"822","L26","RL","ConvMask",100,NA
"823","L26","RL","ConvNoMask",100,NA
"824","L26","RL","ClearMask",100,NA
"825","L26","RL","ConvMask",100,NA
"826","L26","RL","ConvNoMask",100,NA
"827","L26","TC","ClearMask",100,NA
"828","L26","TC","ConvMask",100,NA
"829","L26","TC","ConvNoMask",100,NA
"830","L26","TC","ClearMask",67,NA
"831","L26","TC","ConvMask",95,NA
"832","L26","TC","ConvNoMask",100,NA
"833","L26","TC","ClearMask",100,NA
"834","L26","TC","ConvMask",70,NA
"835","L26","TC","ConvNoMask",100,NA
"836","L26","TC","ClearMask",74,NA
"837","L26","TC","ConvMask",7,NA
"838","L26","TC","ConvNoMask",100,NA
"839","L26","TC","ClearMask",100,100
"840","L26","TC","ConvMask",100,100
"841","L26","TC","ConvNoMask",100,100
"842","L27","DH","ClearMask",81,NA
"843","L27","DH","ConvMask",27,NA
"844","L27","DH","ConvNoMask",77,NA
"845","L27","DH","ClearMask",51,NA
"846","L27","DH","ConvMask",41,NA
"847","L27","DH","ConvNoMask",53,NA
"848","L27","DH","ClearMask",56,100
"849","L27","DH","ConvMask",55,100
"850","L27","DH","ConvNoMask",57,100
"851","L27","DH","ClearMask",59,NA
"852","L27","DH","ConvMask",59,NA
"853","L27","DH","ConvNoMask",55,NA
"854","L27","DH","ClearMask",57,NA
"855","L27","DH","ConvMask",56,NA
"856","L27","DH","ConvNoMask",60,NA
"857","L27","MW","ClearMask",100,100
"858","L27","MW","ConvMask",100,100
"859","L27","MW","ConvNoMask",100,100
"860","L27","MW","ClearMask",100,NA
"861","L27","MW","ConvMask",100,NA
"862","L27","MW","ConvNoMask",100,NA
"863","L27","MW","ClearMask",34,NA
"864","L27","MW","ConvMask",37,NA
"865","L27","MW","ConvNoMask",74,NA
"866","L27","MW","ClearMask",22,NA
"867","L27","MW","ConvMask",65,NA
"868","L27","MW","ConvNoMask",34,NA
"869","L27","MW","ClearMask",100,NA
"870","L27","MW","ConvMask",61,NA
"871","L27","MW","ConvNoMask",73,NA
"872","L27","SK","ClearMask",84,NA
"873","L27","SK","ConvMask",12,NA
"874","L27","SK","ConvNoMask",100,NA
"875","L27","SK","ClearMask",100,NA
"876","L27","SK","ConvMask",100,NA
"877","L27","SK","ConvNoMask",100,NA
"878","L27","SK","ClearMask",100,100
"879","L27","SK","ConvMask",77,100
"880","L27","SK","ConvNoMask",100,100
"881","L27","SK","ClearMask",19,NA
"882","L27","SK","ConvMask",31,NA
"883","L27","SK","ConvNoMask",81,NA
"884","L27","SK","ClearMask",30,NA
"885","L27","SK","ConvMask",39,NA
"886","L27","SK","ConvNoMask",82,NA
"887","L28","CC","ClearMask",100,NA
"888","L28","CC","ConvMask",100,NA
"889","L28","CC","ConvNoMask",100,NA
"890","L28","CC","ClearMask",74,NA
"891","L28","CC","ConvMask",92,NA
"892","L28","CC","ConvNoMask",87,NA
"893","L28","CC","ClearMask",100,90
"894","L28","CC","ConvMask",95,85
"895","L28","CC","ConvNoMask",100,76
"896","L28","CC","ClearMask",87,NA
"897","L28","CC","ConvMask",90,NA
"898","L28","CC","ConvNoMask",70,NA
"899","L28","CC","ClearMask",95,NA
"900","L28","CC","ConvMask",94,NA
"901","L28","CC","ConvNoMask",100,NA
"902","L28","EW","ClearMask",88,87
"903","L28","EW","ConvMask",84,81
"904","L28","EW","ConvNoMask",83,83
"905","L28","EW","ClearMask",79,NA
"906","L28","EW","ConvMask",75,NA
"907","L28","EW","ConvNoMask",74,NA
"908","L28","EW","ClearMask",94,NA
"909","L28","EW","ConvMask",80,NA
"910","L28","EW","ConvNoMask",80,NA
"911","L28","EW","ClearMask",86,NA
"912","L28","EW","ConvMask",70,NA
"913","L28","EW","ConvNoMask",80,NA
"914","L28","EW","ClearMask",96,NA
"915","L28","EW","ConvMask",65,NA
"916","L28","EW","ConvNoMask",73,NA
"917","L28","MaG","ClearMask",100,90
"918","L28","MaG","ConvMask",96,85
"919","L28","MaG","ConvNoMask",94,93
"920","L28","MaG","ClearMask",94,NA
"921","L28","MaG","ConvMask",95,NA
"922","L28","MaG","ConvNoMask",96,NA
"923","L28","MaG","ClearMask",99,NA
"924","L28","MaG","ConvMask",94,NA
"925","L28","MaG","ConvNoMask",96,NA
"926","L28","MaG","ClearMask",95,NA
"927","L28","MaG","ConvMask",85,NA
"928","L28","MaG","ConvNoMask",100,NA
"929","L28","MaG","ClearMask",96,NA
"930","L28","MaG","ConvMask",90,NA
"931","L28","MaG","ConvNoMask",96,NA
"932","L29","MaG","ClearMask",84,100
"933","L29","MaG","ConvMask",75,100
"934","L29","MaG","ConvNoMask",85,91
"935","L29","MaG","ClearMask",86,NA
"936","L29","MaG","ConvMask",68,NA
"937","L29","MaG","ConvNoMask",75,NA
"938","L29","MaG","ClearMask",100,NA
"939","L29","MaG","ConvMask",80,NA
"940","L29","MaG","ConvNoMask",90,NA
"941","L29","MaG","ClearMask",74,NA
"942","L29","MaG","ConvMask",88,NA
"943","L29","MaG","ConvNoMask",87,NA
"944","L29","MaG","ClearMask",80,NA
"945","L29","MaG","ConvMask",77,NA
"946","L29","MaG","ConvNoMask",78,NA
"947","L29","MS","ClearMask",100,100
"948","L29","MS","ConvMask",100,100
"949","L29","MS","ConvNoMask",100,100
"950","L29","MS","ClearMask",100,NA
"951","L29","MS","ConvMask",100,NA
"952","L29","MS","ConvNoMask",100,NA
"953","L29","MS","ClearMask",100,NA
"954","L29","MS","ConvMask",86,NA
"955","L29","MS","ConvNoMask",100,NA
"956","L29","MS","ClearMask",100,NA
"957","L29","MS","ConvMask",100,NA
"958","L29","MS","ConvNoMask",100,NA
"959","L29","MS","ClearMask",100,NA
"960","L29","MS","ConvMask",85,NA
"961","L29","MS","ConvNoMask",100,NA
"962","L29","PB","ClearMask",93,100
"963","L29","PB","ConvMask",94,100
"964","L29","PB","ConvNoMask",100,98
"965","L29","PB","ClearMask",92,NA
"966","L29","PB","ConvMask",84,NA
"967","L29","PB","ConvNoMask",90,NA
"968","L29","PB","ClearMask",98,NA
"969","L29","PB","ConvMask",93,NA
"970","L29","PB","ConvNoMask",100,NA
"971","L29","PB","ClearMask",100,NA
"972","L29","PB","ConvMask",84,NA
"973","L29","PB","ConvNoMask",89,NA
"974","L29","PB","ClearMask",87,NA
"975","L29","PB","ConvMask",87,NA
"976","L29","PB","ConvNoMask",95,NA
"977","L3","CC","ClearMask",91,NA
"978","L3","CC","ConvMask",94,NA
"979","L3","CC","ConvNoMask",92,NA
"980","L3","CC","ClearMask",100,NA
"981","L3","CC","ConvMask",100,NA
"982","L3","CC","ConvNoMask",100,NA
"983","L3","CC","ClearMask",100,NA
"984","L3","CC","ConvMask",100,NA
"985","L3","CC","ConvNoMask",100,NA
"986","L3","CC","ClearMask",100,100
"987","L3","CC","ConvMask",100,93
"988","L3","CC","ConvNoMask",91,100
"989","L3","CC","ClearMask",98,NA
"990","L3","CC","ConvMask",95,NA
"991","L3","CC","ConvNoMask",95,NA
"992","L3","DH","ClearMask",89,100
"993","L3","DH","ConvMask",93,100
"994","L3","DH","ConvNoMask",94,100
"995","L3","DH","ClearMask",100,NA
"996","L3","DH","ConvMask",100,NA
"997","L3","DH","ConvNoMask",96,NA
"998","L3","DH","ClearMask",100,NA
"999","L3","DH","ConvMask",100,NA
"1000","L3","DH","ConvNoMask",100,NA
"1001","L3","DH","ClearMask",92,NA
"1002","L3","DH","ConvMask",91,NA
"1003","L3","DH","ConvNoMask",91,NA
"1004","L3","DH","ClearMask",100,NA
"1005","L3","DH","ConvMask",100,NA
"1006","L3","DH","ConvNoMask",100,NA
"1007","L3","TC","ClearMask",97,NA
"1008","L3","TC","ConvMask",94,NA
"1009","L3","TC","ConvNoMask",100,NA
"1010","L3","TC","ClearMask",93,NA
"1011","L3","TC","ConvMask",93,NA
"1012","L3","TC","ConvNoMask",93,NA
"1013","L3","TC","ClearMask",81,100
"1014","L3","TC","ConvMask",80,100
"1015","L3","TC","ConvNoMask",85,100
"1016","L3","TC","ClearMask",100,NA
"1017","L3","TC","ConvMask",59,NA
"1018","L3","TC","ConvNoMask",100,NA
"1019","L3","TC","ClearMask",96,NA
"1020","L3","TC","ConvMask",99,NA
"1021","L3","TC","ConvNoMask",94,NA
"1022","L30","DH","ClearMask",100,NA
"1023","L30","DH","ConvMask",100,NA
"1024","L30","DH","ConvNoMask",100,NA
"1025","L30","DH","ClearMask",100,NA
"1026","L30","DH","ConvMask",100,NA
"1027","L30","DH","ConvNoMask",100,NA
"1028","L30","DH","ClearMask",100,100
"1029","L30","DH","ConvMask",100,100
"1030","L30","DH","ConvNoMask",100,100
"1031","L30","DH","ClearMask",100,NA
"1032","L30","DH","ConvMask",100,NA
"1033","L30","DH","ConvNoMask",100,NA
"1034","L30","DH","ClearMask",100,NA
"1035","L30","DH","ConvMask",100,NA
"1036","L30","DH","ConvNoMask",100,NA
"1037","L30","EW","ClearMask",100,NA
"1038","L30","EW","ConvMask",100,NA
"1039","L30","EW","ConvNoMask",100,NA
"1040","L30","EW","ClearMask",100,NA
"1041","L30","EW","ConvMask",100,NA
"1042","L30","EW","ConvNoMask",100,NA
"1043","L30","EW","ClearMask",100,NA
"1044","L30","EW","ConvMask",100,NA
"1045","L30","EW","ConvNoMask",100,NA
"1046","L30","EW","ClearMask",100,100
"1047","L30","EW","ConvMask",100,100
"1048","L30","EW","ConvNoMask",100,100
"1049","L30","EW","ClearMask",100,NA
"1050","L30","EW","ConvMask",100,NA
"1051","L30","EW","ConvNoMask",100,NA
"1052","L30","HH","ClearMask",100,NA
"1053","L30","HH","ConvMask",100,NA
"1054","L30","HH","ConvNoMask",100,NA
"1055","L30","HH","ClearMask",100,NA
"1056","L30","HH","ConvMask",100,NA
"1057","L30","HH","ConvNoMask",100,NA
"1058","L30","HH","ClearMask",100,NA
"1059","L30","HH","ConvMask",100,NA
"1060","L30","HH","ConvNoMask",100,NA
"1061","L30","HH","ClearMask",100,NA
"1062","L30","HH","ConvMask",100,NA
"1063","L30","HH","ConvNoMask",100,NA
"1064","L30","HH","ClearMask",100,100
"1065","L30","HH","ConvMask",100,100
"1066","L30","HH","ConvNoMask",100,100
"1067","L31","AA","ClearMask",100,NA
"1068","L31","AA","ConvMask",100,NA
"1069","L31","AA","ConvNoMask",100,NA
"1070","L31","AA","ClearMask",100,NA
"1071","L31","AA","ConvMask",100,NA
"1072","L31","AA","ConvNoMask",100,NA
"1073","L31","AA","ClearMask",100,NA
"1074","L31","AA","ConvMask",100,NA
"1075","L31","AA","ConvNoMask",100,NA
"1076","L31","AA","ClearMask",100,NA
"1077","L31","AA","ConvMask",100,NA
"1078","L31","AA","ConvNoMask",100,NA
"1079","L31","AA","ClearMask",100,100
"1080","L31","AA","ConvMask",100,100
"1081","L31","AA","ConvNoMask",100,100
"1082","L31","RL","ClearMask",100,NA
"1083","L31","RL","ConvMask",100,NA
"1084","L31","RL","ConvNoMask",100,NA
"1085","L31","RL","ClearMask",100,NA
"1086","L31","RL","ConvMask",100,NA
"1087","L31","RL","ConvNoMask",100,NA
"1088","L31","RL","ClearMask",100,NA
"1089","L31","RL","ConvMask",100,NA
"1090","L31","RL","ConvNoMask",100,NA
"1091","L31","RL","ClearMask",100,NA
"1092","L31","RL","ConvMask",100,NA
"1093","L31","RL","ConvNoMask",100,NA
"1094","L31","TC","ClearMask",100,NA
"1095","L31","TC","ConvMask",100,NA
"1096","L31","TC","ConvNoMask",100,NA
"1097","L31","TC","ClearMask",100,100
"1098","L31","TC","ConvMask",73,99
"1099","L31","TC","ConvNoMask",100,100
"1100","L31","TC","ClearMask",91,NA
"1101","L31","TC","ConvMask",100,NA
"1102","L31","TC","ConvNoMask",100,NA
"1103","L31","TC","ClearMask",100,NA
"1104","L31","TC","ConvMask",100,NA
"1105","L31","TC","ConvNoMask",100,NA
"1106","L31","TC","ClearMask",100,NA
"1107","L31","TC","ConvMask",100,NA
"1108","L31","TC","ConvNoMask",100,NA
"1109","L32","MaG","ClearMask",37,27
"1110","L32","MaG","ConvMask",54,60
"1111","L32","MaG","ConvNoMask",70,69
"1112","L32","MaG","ClearMask",62,NA
"1113","L32","MaG","ConvMask",38,NA
"1114","L32","MaG","ConvNoMask",64,NA
"1115","L32","MaG","ClearMask",95,NA
"1116","L32","MaG","ConvMask",85,NA
"1117","L32","MaG","ConvNoMask",100,NA
"1118","L32","MaG","ClearMask",38,NA
"1119","L32","MaG","ConvMask",36,NA
"1120","L32","MaG","ConvNoMask",82,NA
"1121","L32","MaG","ClearMask",85,NA
"1122","L32","MaG","ConvMask",55,NA
"1123","L32","MaG","ConvNoMask",34,NA
"1124","L32","MW","ClearMask",27,NA
"1125","L32","MW","ConvMask",2,NA
"1126","L32","MW","ConvNoMask",28,NA
"1127","L32","MW","ClearMask",29,NA
"1128","L32","MW","ConvMask",15,NA
"1129","L32","MW","ConvNoMask",30,NA
"1130","L32","MW","ClearMask",19,NA
"1131","L32","MW","ConvMask",9,NA
"1132","L32","MW","ConvNoMask",46,NA
"1133","L32","MW","ClearMask",13,NA
"1134","L32","MW","ConvMask",7,NA
"1135","L32","MW","ConvNoMask",26,NA
"1136","L32","MW","ClearMask",21,31
"1137","L32","MW","ConvMask",7,66
"1138","L32","MW","ConvNoMask",52,41
"1139","L32","RL","ClearMask",93,NA
"1140","L32","RL","ConvMask",89,NA
"1141","L32","RL","ConvNoMask",92,NA
"1142","L32","RL","ClearMask",40,NA
"1143","L32","RL","ConvMask",38,NA
"1144","L32","RL","ConvNoMask",38,NA
"1145","L32","RL","ClearMask",85,83
"1146","L32","RL","ConvMask",85,69
"1147","L32","RL","ConvNoMask",82,82
"1148","L32","RL","ClearMask",4,NA
"1149","L32","RL","ConvMask",4,NA
"1150","L32","RL","ConvNoMask",46,NA
"1151","L32","RL","ClearMask",77,NA
"1152","L32","RL","ConvMask",100,NA
"1153","L32","RL","ConvNoMask",82,NA
"1154","L33","AA","ClearMask",100,NA
"1155","L33","AA","ConvMask",88,NA
"1156","L33","AA","ConvNoMask",83,NA
"1157","L33","AA","ClearMask",100,100
"1158","L33","AA","ConvMask",82,71
"1159","L33","AA","ConvNoMask",86,100
"1160","L33","AA","ClearMask",100,NA
"1161","L33","AA","ConvMask",98,NA
"1162","L33","AA","ConvNoMask",100,NA
"1163","L33","AA","ClearMask",87,NA
"1164","L33","AA","ConvMask",65,NA
"1165","L33","AA","ConvNoMask",67,NA
"1166","L33","AA","ClearMask",100,NA
"1167","L33","AA","ConvMask",100,NA
"1168","L33","AA","ConvNoMask",100,NA
"1169","L33","MeG","ClearMask",46,81
"1170","L33","MeG","ConvMask",28,44
"1171","L33","MeG","ConvNoMask",49,48
"1172","L33","MeG","ClearMask",53,NA
"1173","L33","MeG","ConvMask",27,NA
"1174","L33","MeG","ConvNoMask",44,NA
"1175","L33","MeG","ClearMask",47,NA
"1176","L33","MeG","ConvMask",45,NA
"1177","L33","MeG","ConvNoMask",47,NA
"1178","L33","MeG","ClearMask",41,NA
"1179","L33","MeG","ConvMask",40,NA
"1180","L33","MeG","ConvNoMask",55,NA
"1181","L33","MeG","ClearMask",42,NA
"1182","L33","MeG","ConvMask",50,NA
"1183","L33","MeG","ConvNoMask",48,NA
"1184","L33","SK","ClearMask",48,12
"1185","L33","SK","ConvMask",16,47
"1186","L33","SK","ConvNoMask",43,56
"1187","L33","SK","ClearMask",54,NA
"1188","L33","SK","ConvMask",29,NA
"1189","L33","SK","ConvNoMask",46,NA
"1190","L33","SK","ClearMask",59,NA
"1191","L33","SK","ConvMask",59,NA
"1192","L33","SK","ConvNoMask",59,NA
"1193","L33","SK","ClearMask",44,NA
"1194","L33","SK","ConvMask",39,NA
"1195","L33","SK","ConvNoMask",62,NA
"1196","L33","SK","ClearMask",48,NA
"1197","L33","SK","ConvMask",42,NA
"1198","L33","SK","ConvNoMask",50,NA
"1199","L34","MS","ClearMask",90,100
"1200","L34","MS","ConvMask",88,100
"1201","L34","MS","ConvNoMask",92,100
"1202","L34","MS","ClearMask",92,NA
"1203","L34","MS","ConvMask",92,NA
"1204","L34","MS","ConvNoMask",89,NA
"1205","L34","MS","ClearMask",97,NA
"1206","L34","MS","ConvMask",96,NA
"1207","L34","MS","ConvNoMask",95,NA
"1208","L34","MS","ClearMask",100,NA
"1209","L34","MS","ConvMask",100,NA
"1210","L34","MS","ConvNoMask",100,NA
"1211","L34","MS","ClearMask",100,NA
"1212","L34","MS","ConvMask",100,NA
"1213","L34","MS","ConvNoMask",84,NA
"1214","L34","PB","ClearMask",87,NA
"1215","L34","PB","ConvMask",100,NA
"1216","L34","PB","ConvNoMask",100,NA
"1217","L34","PB","ClearMask",100,NA
"1218","L34","PB","ConvMask",100,NA
"1219","L34","PB","ConvNoMask",100,NA
"1220","L34","PB","ClearMask",100,NA
"1221","L34","PB","ConvMask",100,NA
"1222","L34","PB","ConvNoMask",100,NA
"1223","L34","PB","ClearMask",91,100
"1224","L34","PB","ConvMask",91,80
"1225","L34","PB","ConvNoMask",100,80
"1226","L34","PB","ClearMask",100,NA
"1227","L34","PB","ConvMask",100,NA
"1228","L34","PB","ConvNoMask",100,NA
"1229","L34","TC","ClearMask",75,NA
"1230","L34","TC","ConvMask",59,NA
"1231","L34","TC","ConvNoMask",70,NA
"1232","L34","TC","ClearMask",77,NA
"1233","L34","TC","ConvMask",69,NA
"1234","L34","TC","ConvNoMask",93,NA
"1235","L34","TC","ClearMask",77,90
"1236","L34","TC","ConvMask",79,82
"1237","L34","TC","ConvNoMask",79,85
"1238","L34","TC","ClearMask",73,NA
"1239","L34","TC","ConvMask",79,NA
"1240","L34","TC","ConvNoMask",76,NA
"1241","L34","TC","ClearMask",80,NA
"1242","L34","TC","ConvMask",77,NA
"1243","L34","TC","ConvNoMask",79,NA
"1244","L35","CC","ClearMask",78,NA
"1245","L35","CC","ConvMask",78,NA
"1246","L35","CC","ConvNoMask",81,NA
"1247","L35","CC","ClearMask",88,92
"1248","L35","CC","ConvMask",81,85
"1249","L35","CC","ConvNoMask",89,87
"1250","L35","CC","ClearMask",89,NA
"1251","L35","CC","ConvMask",89,NA
"1252","L35","CC","ConvNoMask",89,NA
"1253","L35","CC","ClearMask",42,NA
"1254","L35","CC","ConvMask",26,NA
"1255","L35","CC","ConvNoMask",31,NA
"1256","L35","CC","ClearMask",86,NA
"1257","L35","CC","ConvMask",85,NA
"1258","L35","CC","ConvNoMask",85,NA
"1259","L35","MS","ClearMask",67,NA
"1260","L35","MS","ConvMask",75,NA
"1261","L35","MS","ConvNoMask",80,NA
"1262","L35","MS","ClearMask",99,NA
"1263","L35","MS","ConvMask",99,NA
"1264","L35","MS","ConvNoMask",99,NA
"1265","L35","MS","ClearMask",66,82
"1266","L35","MS","ConvMask",47,79
"1267","L35","MS","ConvNoMask",63,80
"1268","L35","MS","ClearMask",63,NA
"1269","L35","MS","ConvMask",73,NA
"1270","L35","MS","ConvNoMask",52,NA
"1271","L35","MS","ClearMask",53,NA
"1272","L35","MS","ConvMask",42,NA
"1273","L35","MS","ConvNoMask",66,NA
"1274","L35","TC","ClearMask",58,43
"1275","L35","TC","ConvMask",46,37
"1276","L35","TC","ConvNoMask",55,52
"1277","L35","TC","ClearMask",31,NA
"1278","L35","TC","ConvMask",21,NA
"1279","L35","TC","ConvNoMask",29,NA
"1280","L35","TC","ClearMask",24,NA
"1281","L35","TC","ConvMask",26,NA
"1282","L35","TC","ConvNoMask",31,NA
"1283","L35","TC","ClearMask",46,NA
"1284","L35","TC","ConvMask",46,NA
"1285","L35","TC","ConvNoMask",40,NA
"1286","L35","TC","ClearMask",28,NA
"1287","L35","TC","ConvMask",35,NA
"1288","L35","TC","ConvNoMask",46,NA
"1289","L36","EW","ClearMask",100,NA
"1290","L36","EW","ConvMask",20,NA
"1291","L36","EW","ConvNoMask",30,NA
"1292","L36","EW","ClearMask",77,93
"1293","L36","EW","ConvMask",20,35
"1294","L36","EW","ConvNoMask",51,36
"1295","L36","EW","ClearMask",100,NA
"1296","L36","EW","ConvMask",53,NA
"1297","L36","EW","ConvNoMask",38,NA
"1298","L36","EW","ClearMask",96,NA
"1299","L36","EW","ConvMask",37,NA
"1300","L36","EW","ConvNoMask",57,NA
"1301","L36","EW","ClearMask",87,NA
"1302","L36","EW","ConvMask",47,NA
"1303","L36","EW","ConvNoMask",60,NA
"1304","L36","MeG","ClearMask",78,NA
"1305","L36","MeG","ConvMask",81,NA
"1306","L36","MeG","ConvNoMask",78,NA
"1307","L36","MeG","ClearMask",82,92
"1308","L36","MeG","ConvMask",42,60
"1309","L36","MeG","ConvNoMask",65,85
"1310","L36","MeG","ClearMask",27,NA
"1311","L36","MeG","ConvMask",49,NA
"1312","L36","MeG","ConvNoMask",71,NA
"1313","L36","MeG","ClearMask",51,NA
"1314","L36","MeG","ConvMask",59,NA
"1315","L36","MeG","ConvNoMask",79,NA
"1316","L36","MeG","ClearMask",78,NA
"1317","L36","MeG","ConvMask",85,NA
"1318","L36","MeG","ConvNoMask",83,NA
"1319","L36","RL","ClearMask",95,81
"1320","L36","RL","ConvMask",90,95
"1321","L36","RL","ConvNoMask",92,84
"1322","L36","RL","ClearMask",91,NA
"1323","L36","RL","ConvMask",94,NA
"1324","L36","RL","ConvNoMask",91,NA
"1325","L36","RL","ClearMask",97,NA
"1326","L36","RL","ConvMask",92,NA
"1327","L36","RL","ConvNoMask",98,NA
"1328","L36","RL","ClearMask",96,NA
"1329","L36","RL","ConvMask",97,NA
"1330","L36","RL","ConvNoMask",96,NA
"1331","L36","RL","ClearMask",79,NA
"1332","L36","RL","ConvMask",98,NA
"1333","L36","RL","ConvNoMask",98,NA
"1334","L37","DH","ClearMask",100,NA
"1335","L37","DH","ConvMask",100,NA
"1336","L37","DH","ConvNoMask",100,NA
"1337","L37","DH","ClearMask",100,NA
"1338","L37","DH","ConvMask",100,NA
"1339","L37","DH","ConvNoMask",100,NA
